image_idx,DSC_metric,NSD_metric,modality
2704,0.979289,0.977586,CT
2705,0.897416,0.694954,CT
2706,0.901837,0.793594,CT
2707,0.980942,0.885033,CT
2708,0.845293,0.507916,CT
2709,0.981932,1.0,CT
2710,0.988742,0.937381,CT
2711,0.988221,0.940231,CT
2712,0.991616,0.948849,CT
2713,0.986519,0.900528,CT
2714,0.983049,0.858304,CT
2715,0.967541,0.944573,CT
2716,0.990097,0.967213,CT
2717,0.976255,0.915567,CT
2718,0.988147,0.978445,CT
2719,0.987527,0.973422,CT
2720,0.943472,0.925352,CT
2721,0.979703,0.840316,CT
2722,0.987814,0.958884,CT
2723,0.961328,0.868972,CT
2724,0.987365,0.960052,CT
2725,0.990943,1.0,CT
2726,0.990119,0.891529,CT
2727,0.973274,0.810447,CT
2728,0.987886,0.92798,CT
2729,0.919066,0.821942,CT
2730,0.946892,0.844068,CT
2731,0.98837,0.925301,CT
2732,0.976881,0.855448,CT
2733,0.990397,0.974827,CT
2734,0.939364,0.815115,CT
2735,0.983729,1.0,CT
2736,0.978148,0.865672,CT
2737,0.958849,0.929919,CT
2738,0.977191,0.997748,CT
2739,0.974707,0.994118,CT
2740,0.991612,0.942529,CT
2741,0.975485,0.90791,CT
2742,0.970896,0.799034,CT
2743,0.898957,0.564706,CT
2744,0.962318,0.924028,CT
2745,0.983806,0.919868,CT
2746,0.982667,0.793682,CT
2747,0.886651,0.439516,CT
2748,0.947089,0.800446,CT
2749,0.943805,0.731959,CT
2750,0.973332,0.926724,CT
2751,0.936864,0.790441,CT
2752,0.989054,0.99375,CT
2753,0.956046,0.926056,CT
2754,0.988632,0.964337,CT
2755,0.986239,0.938727,CT
2756,0.989271,0.971384,CT
2757,0.947862,0.054695,Dermoscopy
2758,0.863248,0.721212,Dermoscopy
2759,0.931989,0.016608,Dermoscopy
2760,0.874754,0.0,Dermoscopy
2761,0.849092,0.0,Dermoscopy
2762,0.935043,0.0,Dermoscopy
2763,0.961533,0.708899,Dermoscopy
2764,0.900277,0.0,Dermoscopy
2765,0.625889,0.0,Dermoscopy
2766,0.904291,0.088717,Dermoscopy
2767,0.920979,0.025916,Dermoscopy
2768,0.873388,0.0,Dermoscopy
2769,0.872353,0.0,Dermoscopy
2770,0.858046,0.0,Dermoscopy
2771,0.948868,0.036368,Dermoscopy
2772,0.854734,0.012778,Dermoscopy
2773,0.898206,0.027089,Dermoscopy
2774,0.831026,0.0,Dermoscopy
2775,0.881543,0.0,Dermoscopy
2776,0.867328,0.0,Dermoscopy
2777,0.959261,0.00676,Dermoscopy
2778,0.948173,0.072686,Dermoscopy
2779,0.803811,0.0,Dermoscopy
2780,0.855304,0.0,Dermoscopy
2781,0.925295,0.114413,Dermoscopy
2782,0.945425,0.063553,Dermoscopy
2783,0.817431,0.247191,Dermoscopy
2784,0.857905,0.006579,Dermoscopy
2785,0.93327,0.002941,Dermoscopy
2786,0.935846,0.50625,Dermoscopy
2787,0.883815,0.097118,Dermoscopy
2788,0.863831,0.000784,Dermoscopy
2789,0.830899,0.057971,Dermoscopy
2790,0.965587,0.143072,Dermoscopy
2791,0.887015,0.002472,Dermoscopy
2792,0.921068,0.008492,Dermoscopy
2793,0.884623,0.0,Dermoscopy
2794,0.959262,0.005137,Dermoscopy
2795,0.939864,0.011614,Dermoscopy
2796,0.869152,0.0,Dermoscopy
2797,0.926202,0.00903,Dermoscopy
2798,0.894047,0.009877,Dermoscopy
2799,0.937642,0.0,Dermoscopy
2800,0.932479,0.005587,Dermoscopy
2801,0.973537,0.446616,Dermoscopy
2802,0.897662,0.071796,Dermoscopy
2803,0.974397,0.466784,Dermoscopy
2804,0.867561,0.007251,Dermoscopy
2805,0.907154,0.0,Dermoscopy
2806,0.885607,0.0,Dermoscopy
2807,0.857433,0.0,Dermoscopy
2808,0.966669,0.236719,Dermoscopy
2809,0.81332,0.0,Dermoscopy
2810,0.971948,0.296316,Dermoscopy
2811,0.865042,0.0,Dermoscopy
2812,0.9233,0.0,Dermoscopy
2813,0.79196,0.035235,Dermoscopy
2814,0.915643,0.00789,Dermoscopy
2815,0.980434,0.118509,Dermoscopy
2816,0.831164,0.016053,Dermoscopy
2817,0.976924,0.378938,Dermoscopy
2818,0.950153,0.04385,Dermoscopy
2819,0.932994,0.098472,Dermoscopy
2820,0.906746,0.166416,Dermoscopy
2821,0.921313,0.093727,Dermoscopy
2822,0.837396,0.007325,Dermoscopy
2823,0.981258,0.775253,Endoscopy
2824,0.983114,0.810345,Endoscopy
2825,0.980709,0.722175,Endoscopy
2826,0.969531,0.420317,Endoscopy
2827,0.97763,0.783784,Endoscopy
2828,0.964173,0.7344,Endoscopy
2829,0.969015,0.544346,Endoscopy
2830,0.967159,0.69484,Endoscopy
2831,0.98004,0.628757,Endoscopy
2832,0.97723,0.6143,Endoscopy
2833,0.920806,0.38843,Endoscopy
2834,0.962694,0.384615,Endoscopy
2835,0.980115,0.745325,Endoscopy
2836,0.969609,0.490446,Endoscopy
2837,0.986236,0.991018,Endoscopy
2838,0.945034,0.712846,Endoscopy
2839,0.932641,0.557895,Endoscopy
2840,0.893801,0.685629,Endoscopy
2841,0.977625,0.599149,Endoscopy
2842,0.900735,0.602837,Endoscopy
2843,0.948902,0.725572,Endoscopy
2844,0.953384,0.456103,Endoscopy
2845,0.95722,0.498805,Endoscopy
2846,0.978232,0.683086,Endoscopy
2847,0.957938,0.875676,Endoscopy
2848,0.980982,0.74122,Endoscopy
2849,0.958864,0.854795,Endoscopy
2850,0.984219,0.905286,Endoscopy
2851,0.975215,0.63015,Endoscopy
2852,0.964976,0.556854,Endoscopy
2853,0.976296,0.681076,Endoscopy
2854,0.985349,0.84538,Endoscopy
2855,0.979508,0.729448,Endoscopy
2856,0.881415,0.492754,Endoscopy
2857,0.950262,0.901639,Endoscopy
2858,0.944983,0.784946,Endoscopy
2859,0.739202,0.0,Endoscopy
2860,0.977914,0.607897,Endoscopy
2861,0.975382,0.67773,Endoscopy
2862,0.971673,0.622723,Endoscopy
2863,0.98114,0.76352,Endoscopy
2864,0.949256,0.656566,Endoscopy
2865,0.984534,0.823285,Endoscopy
2866,0.984043,0.864537,Endoscopy
2867,0.970628,0.609967,Endoscopy
2868,0.98186,0.827068,Endoscopy
2869,0.637467,0.36036,Endoscopy
2870,0.965019,0.478782,Endoscopy
2871,0.97857,0.628895,Endoscopy
2872,0.96618,0.98063,Endoscopy
2873,0.944462,0.781421,Endoscopy
2874,0.863316,0.592025,Endoscopy
2875,0.885854,0.367174,Endoscopy
2876,0.967558,0.644954,Endoscopy
2877,0.966267,0.93956,Endoscopy
2878,0.981533,0.715628,Endoscopy
2879,0.969508,0.84739,Endoscopy
2880,0.981463,0.736577,Endoscopy
2881,0.933841,0.587234,Endoscopy
2882,0.982916,0.8288,Endoscopy
2883,0.973027,0.569027,Endoscopy
2884,0.977804,0.922027,Endoscopy
2885,0.98509,0.850667,Endoscopy
2886,0.951813,0.684116,Endoscopy
2887,0.980883,0.680927,Endoscopy
2888,0.975047,0.619898,Endoscopy
2889,0.977013,0.530277,Endoscopy
2890,0.988299,0.896209,Endoscopy
2891,0.984331,0.842779,Endoscopy
2892,0.968099,0.484848,Endoscopy
2893,0.968516,0.459693,Endoscopy
2894,0.980222,0.732126,Endoscopy
2895,0.971076,0.694268,Endoscopy
2896,0.979625,0.770718,Endoscopy
2897,0.944515,0.680307,Endoscopy
2898,0.917186,0.723744,Endoscopy
2899,0.97771,0.573254,Endoscopy
2900,0.980893,0.693111,Endoscopy
2901,0.985408,0.903515,Endoscopy
2902,0.982299,0.739431,Endoscopy
2903,0.926278,0.554241,Endoscopy
2904,0.977231,0.692877,Endoscopy
2905,0.965341,0.948229,Endoscopy
2906,0.811083,0.331984,Endoscopy
2907,0.94338,0.121683,Endoscopy
2908,0.979267,0.78341,Endoscopy
2909,0.980511,0.69337,Endoscopy
2910,0.96842,0.393778,Endoscopy
2911,0.962928,0.893733,Endoscopy
2912,0.960482,0.747967,Endoscopy
2913,0.975477,0.604211,Endoscopy
2914,0.981785,0.776606,Endoscopy
2915,0.975845,0.659555,Endoscopy
2916,0.969367,0.902743,Endoscopy
2917,0.977542,0.87187,Endoscopy
2918,0.983392,0.818182,Endoscopy
2919,0.927758,0.46114,Endoscopy
2920,0.984195,0.723164,Endoscopy
2921,0.926507,0.727723,Endoscopy
2922,0.976517,0.702355,Endoscopy
2923,0.925734,0.722101,Endoscopy
2924,0.955758,0.574654,Endoscopy
2925,0.9773,0.757746,Endoscopy
2926,0.975584,0.871951,Endoscopy
2927,0.823386,0.128514,Endoscopy
2928,0.956095,0.858667,Endoscopy
2929,0.971898,0.652954,Endoscopy
2930,0.981328,0.679965,Endoscopy
2931,0.975666,0.644148,Endoscopy
2932,0.968724,0.593886,Endoscopy
2933,0.984897,0.855194,Endoscopy
2934,0.86737,0.369272,Endoscopy
2935,0.910875,0.407643,Endoscopy
2936,0.973881,0.716852,Endoscopy
2937,0.979331,0.714692,Endoscopy
2938,0.961007,0.535278,Endoscopy
2939,0.978191,0.727866,Endoscopy
2940,0.947955,0.631285,Endoscopy
2941,0.508039,0.456522,Endoscopy
2942,0.960833,0.600884,Endoscopy
2943,0.970128,0.634752,Endoscopy
2944,0.980032,0.921899,Endoscopy
2945,0.974752,0.573209,Endoscopy
2946,0.978557,0.784038,Endoscopy
2947,0.937228,0.583682,Endoscopy
2948,0.943303,0.74537,Endoscopy
2949,0.977968,0.615717,Endoscopy
2950,0.928177,0.565273,Endoscopy
2951,0.900638,0.4925,Endoscopy
2952,0.889652,0.534989,Endoscopy
2953,0.97997,0.677996,Endoscopy
2954,0.976716,0.909091,Endoscopy
2955,0.977365,0.719001,Endoscopy
2956,0.934555,0.72549,Endoscopy
2957,0.959789,0.425278,Endoscopy
2958,0.95337,0.697306,Endoscopy
2959,0.979367,0.899399,Endoscopy
2960,0.980742,0.698642,Endoscopy
2961,0.984869,0.848197,Endoscopy
2962,0.979558,0.664985,Endoscopy
2963,0.974069,0.653423,Endoscopy
2964,0.974226,0.715328,Endoscopy
2965,0.974943,0.605428,Endoscopy
2966,0.976183,0.609895,Endoscopy
2967,0.979527,0.644312,Endoscopy
2968,0.975739,0.836571,Endoscopy
2969,0.978708,0.728302,Endoscopy
2970,0.921443,0.653165,Endoscopy
2971,0.945576,0.81694,Endoscopy
2972,0.914567,0.143369,Endoscopy
2973,0.896174,0.63113,Endoscopy
2974,0.968827,0.969529,Endoscopy
2975,0.980519,0.764271,Endoscopy
2976,0.98204,0.738501,Endoscopy
2977,0.893183,0.548303,Endoscopy
2978,0.971426,0.860606,Endoscopy
2979,0.980985,0.737436,Endoscopy
2980,0.966864,0.908416,Endoscopy
2981,0.977185,0.762577,Endoscopy
2982,0.95776,0.824658,Endoscopy
2983,0.979978,0.760812,Endoscopy
2984,0.963078,0.640138,Endoscopy
2985,0.913855,0.659142,Endoscopy
2986,0.941034,0.636364,Endoscopy
2987,0.576756,0.466321,Endoscopy
2988,0.952788,0.820937,Endoscopy
2989,0.980448,0.740061,Endoscopy
2990,0.952089,0.604262,Endoscopy
2991,0.863932,0.32287,Endoscopy
2992,0.971221,0.674797,Endoscopy
2993,0.976154,0.707981,Endoscopy
2994,0.967722,0.96477,Endoscopy
2995,0.954378,0.6875,Endoscopy
2996,0.881634,0.235294,Endoscopy
2997,0.976723,0.880177,Endoscopy
2998,0.955306,0.610811,Endoscopy
2999,0.979958,0.703509,Endoscopy
3000,0.975665,0.65792,Endoscopy
3001,0.968963,0.713099,Endoscopy
3002,0.969507,0.4641,Endoscopy
3003,0.951515,0.477612,Endoscopy
3004,0.976451,0.633503,Endoscopy
3005,0.983078,0.842916,Endoscopy
3006,0.981171,0.795821,Endoscopy
3007,0.982659,0.812295,Endoscopy
3008,0.979237,0.708036,Endoscopy
3009,0.971426,0.696262,Endoscopy
3010,0.973868,0.55726,Endoscopy
3011,0.983533,0.757216,Endoscopy
3012,0.979967,0.707411,Endoscopy
3013,0.974481,0.721154,Endoscopy
3014,0.965685,0.89011,Endoscopy
3015,0.980851,0.70822,Endoscopy
3016,0.948591,0.74221,Endoscopy
3017,0.954425,0.720721,Endoscopy
3018,0.950065,0.583658,Endoscopy
3019,0.974948,0.61987,Endoscopy
3020,0.950809,0.828169,Endoscopy
3021,0.97762,0.598472,Endoscopy
3022,0.968091,0.585675,Endoscopy
3023,0.9082,0.281049,Fundus
3024,0.569445,0.0,Fundus
3025,0.969166,0.381962,Fundus
3026,0.716963,0.0,Fundus
3027,0.973368,0.47807,Fundus
3028,0.976474,0.473739,Fundus
3029,0.971109,0.409406,Fundus
3030,0.983295,0.576959,Fundus
3031,0.544047,0.0,Fundus
3032,0.972196,0.288398,Fundus
3033,0.974738,0.902418,MR
3034,0.971419,0.938824,MR
3035,0.980063,0.919169,MR
3036,0.991282,0.938162,MR
3037,0.931076,0.68254,MR
3038,0.932632,0.699374,MR
3039,0.97491,0.963158,MR
3040,0.975467,0.904714,MR
3041,0.889314,0.802632,MR
3042,0.90572,0.690432,MR
3043,0.896916,0.622222,MR
3044,0.913509,0.676871,MR
3045,0.992882,1.0,MR
3046,0.94765,0.779886,MR
3047,0.893295,0.584034,MR
3048,0.47995,0.390244,MR
3049,0.984583,0.969863,MR
3050,0.925417,0.899183,MR
3051,0.936588,0.916409,MR
3052,0.979131,0.633445,MR
3053,0.982332,0.967901,MR
3054,0.947788,0.913495,MR
3055,0.9101,0.585239,MR
3056,0.912758,0.748918,MR
3057,0.776363,0.46875,MR
3058,0.989362,1.0,MR
3059,0.930759,0.909091,MR
3060,0.977477,0.938947,MR
3061,0.96643,0.981707,MR
3062,0.850109,0.814714,MR
3063,0.962845,0.963415,MR
3064,0.985006,0.997587,MR
3065,0.967857,0.995413,MR
3066,0.972843,0.98556,MR
3067,0.928106,0.776699,MR
3068,0.973792,0.920591,MR
3069,0.971986,0.937956,MR
3070,0.989603,0.85248,MR
3071,0.954029,0.592834,MR
3072,0.988209,1.0,MR
3073,0.976126,0.714221,MR
3074,0.896347,0.34466,MR
3075,0.989008,0.84288,MR
3076,0.938658,0.433661,MR
3077,0.968801,0.876174,MR
3078,0.941438,0.865613,MR
3079,0.977282,0.89879,MR
3080,0.932617,0.78355,MR
3081,0.989542,0.80499,MR
3082,0.922514,0.867647,MR
3083,0.880753,0.526582,MR
3084,0.898097,0.575966,MR
3085,0.943193,0.807377,MR
3086,0.85558,0.613636,MR
3087,0.840475,0.406504,MR
3088,0.967638,0.772263,MR
3089,0.937976,0.818182,MR
3090,0.981331,1.0,MR
3091,0.914393,0.962791,MR
3092,0.938232,0.878453,MR
3093,0.987222,0.980072,MR
3094,0.975158,0.632822,MR
3095,0.988411,0.80833,MR
3096,0.925691,0.700148,MR
3097,0.98027,0.901926,MR
3098,0.963673,0.827723,MR
3099,0.984343,0.803285,MR
3100,0.97055,0.699394,MR
3101,0.946211,0.741573,MR
3102,0.990339,0.987558,MR
3103,0.991288,0.976617,MR
3104,0.911999,0.522202,MR
3105,0.594595,0.395122,MR
3106,0.874301,0.548673,MR
3107,0.980091,0.670621,MR
3108,0.706284,0.167464,MR
3109,0.975977,0.732802,MR
3110,0.973071,0.863139,MR
3111,0.905564,0.738693,MR
3112,0.965369,0.902072,MR
3113,0.986073,0.943775,MR
3114,0.990013,1.0,MR
3115,0.884348,0.729323,MR
3116,0.97554,0.719919,MR
3117,0.976629,0.829348,MR
3118,0.844065,0.317647,MR
3119,0.963338,0.711802,MR
3120,0.361374,0.268817,MR
3121,0.836493,0.534314,MR
3122,0.917318,0.415929,MR
3123,0.986056,1.0,MR
3124,0.948963,0.962264,MR
3125,0.957128,0.969925,MR
3126,0.988358,0.8949,MR
3127,0.882317,0.373737,MR
3128,0.751304,0.542056,MR
3129,0.846719,0.441441,MR
3130,0.989396,0.945437,MR
3131,0.813154,0.54833,MR
3132,0.91225,0.728261,MR
3133,0.975656,0.956818,MR
3134,0.977586,0.996564,MR
3135,0.952245,0.997253,MR
3136,0.979727,1.0,MR
3137,0.99089,1.0,MR
3138,0.919071,0.741573,MR
3139,0.987414,0.988263,MR
3140,0.970611,0.873418,MR
3141,0.986847,0.837902,MR
3142,0.964993,0.656848,MR
3143,0.986422,0.990909,MR
3144,0.976317,1.0,MR
3145,0.971539,0.931884,MR
3146,0.913778,0.688571,MR
3147,0.928108,0.571001,MR
3148,0.976044,0.946667,MR
3149,0.988906,0.862215,MR
3150,0.977964,0.817964,MR
3151,0.982091,0.984871,MR
3152,0.925394,0.785714,MR
3153,0.939759,0.741313,MR
3154,0.987701,0.835035,MR
3155,0.8946,0.571429,MR
3156,0.938491,0.652456,MR
3157,0.985728,0.965354,MR
3158,0.910831,0.826291,MR
3159,0.989999,0.926844,MR
3160,0.949279,0.811189,MR
3161,0.976264,0.997268,MR
3162,0.992041,0.994541,MR
3163,0.956964,0.964664,MR
3164,0.779412,0.470504,MR
3165,0.984881,0.991438,MR
3166,0.961932,0.926829,MR
3167,0.971353,0.868385,MR
3168,0.95234,0.993548,MR
3169,0.913043,0.807927,MR
3170,0.963072,0.597523,MR
3171,0.98789,0.947739,MR
3172,0.970331,0.938272,MR
3173,0.977938,0.905956,MR
3174,0.954438,0.89243,MR
3175,0.955207,0.547392,MR
3176,0.856606,0.278581,MR
3177,0.984341,0.767599,MR
3178,0.985667,0.98133,MR
3179,0.962438,0.85594,MR
3180,0.943795,0.820244,MR
3181,0.975637,0.883142,MR
3182,0.988076,0.965476,MR
3183,0.986617,1.0,MR
3184,0.990688,0.975225,MR
3185,0.93361,0.686347,MR
3186,0.959896,0.791579,MR
3187,0.905569,0.809179,MR
3188,0.967641,0.980159,MR
3189,0.984862,0.954845,MR
3190,0.977167,0.98427,MR
3191,0.99078,1.0,MR
3192,0.985952,0.979167,MR
3193,0.945073,0.803695,MR
3194,0.989373,0.96635,MR
3195,0.842304,0.683824,MR
3196,0.948957,0.774446,MR
3197,0.75426,0.355263,MR
3198,0.902266,0.526316,MR
3199,0.60745,0.211813,MR
3200,0.993052,0.867144,MR
3201,0.917169,0.443231,MR
3202,0.990703,0.98374,MR
3203,0.945385,0.85,MR
3204,0.986451,0.914634,MR
3205,0.937261,0.800866,MR
3206,0.98461,0.792714,MR
3207,0.859967,0.290809,MR
3208,0.941598,0.346292,MR
3209,0.877679,0.224227,MR
3210,0.988305,0.843003,MR
3211,0.958557,0.760077,MR
3212,0.986006,0.962406,MR
3213,0.937505,0.655718,MR
3214,0.920234,0.793734,MR
3215,0.933213,0.731013,MR
3216,0.973938,0.830443,MR
3217,0.698925,0.090909,MR
3218,0.982138,0.939614,MR
3219,0.964809,0.555622,MR
3220,0.987631,0.924477,MR
3221,0.965031,0.904858,MR
3222,0.969494,0.778536,MR
3223,0.902125,0.667598,MR
3224,0.893981,0.48249,MR
3225,0.92216,0.531585,MR
3226,0.015793,0.186373,MR
3227,0.98764,0.965167,MR
3228,0.978224,0.941495,MR
3229,0.986732,1.0,MR
3230,0.984675,0.844545,MR
3231,0.924062,0.490816,MR
3232,0.945182,0.534247,MR
3233,0.982442,0.990074,MR
3234,0.950062,0.779043,MR
3235,0.933539,0.768029,MR
3236,0.917796,0.696667,MR
3237,0.827367,0.386076,MR
3238,0.98774,0.963904,MR
3239,0.950627,0.850318,MR
3240,0.971961,0.879475,MR
3241,0.952043,0.81701,MR
3242,0.9918,1.0,MR
3243,0.987335,0.969388,MR
3244,0.985151,1.0,MR
3245,0.971255,0.854406,MR
3246,0.986879,0.984542,MR
3247,0.959499,0.652352,MR
3248,0.919951,0.504762,MR
3249,0.985778,0.935169,MR
3250,0.964525,0.915094,MR
3251,0.985404,1.0,MR
3252,0.983522,0.933047,MR
3253,0.924989,0.552209,MR
3254,0.97274,0.993651,MR
3255,0.960249,0.460203,MR
3256,0.97142,0.908019,MR
3257,0.939839,0.91,MR
3258,0.929508,0.838583,MR
3259,0.992243,1.0,MR
3260,0.979998,0.963203,MR
3261,0.988013,1.0,MR
3262,0.925994,0.956621,MR
3263,0.989149,0.987696,MR
3264,0.944714,0.869888,MR
3265,0.994039,1.0,MR
3266,0.983263,0.928261,MR
3267,0.960652,0.923684,MR
3268,0.463256,0.359848,MR
3269,0.985688,0.912383,MR
3270,0.944507,0.94186,MR
3271,0.923554,0.485653,MR
3272,0.983482,0.868924,MR
3273,0.942283,0.831522,MR
3274,0.902412,0.572146,MR
3275,0.954364,0.8275,MR
3276,0.739091,0.446309,MR
3277,0.98213,0.792969,MR
3278,0.984029,1.0,MR
3279,0.898246,0.803109,MR
3280,0.975764,0.716127,MR
3281,0.90598,0.482107,MR
3282,0.977018,0.84425,MR
3283,0.885762,0.482143,MR
3284,0.935154,0.831461,MR
3285,0.99298,0.91875,MR
3286,0.984128,0.893711,MR
3287,0.980345,0.680128,MR
3288,0.977141,0.806701,MR
3289,0.954086,0.9,MR
3290,0.982042,0.834987,MR
3291,0.97624,0.91517,MR
3292,0.956741,0.741044,MR
3293,0.978525,0.873524,MR
3294,0.899074,0.282937,MR
3295,0.518626,0.204724,MR
3296,0.987759,0.957198,MR
3297,0.981503,1.0,MR
3298,0.98211,0.756061,MR
3299,0.91921,0.68,MR
3300,0.967321,0.842857,MR
3301,0.468958,0.073171,MR
3302,0.990662,0.975454,MR
3303,0.843238,0.570093,MR
3304,0.988458,1.0,MR
3305,0.939186,0.834467,MR
3306,0.873794,0.483471,MR
3307,0.981854,0.941677,MR
3308,0.979306,0.986348,MR
3309,0.974493,0.844961,MR
3310,0.898195,0.709677,MR
3311,0.985594,0.970811,MR
3312,0.959321,0.956835,MR
3313,0.985032,0.935824,MR
3314,0.928836,0.622177,MR
3315,0.936858,0.614737,MR
3316,0.678288,0.341463,MR
3317,0.863874,0.465714,MR
3318,0.986608,0.978046,MR
3319,0.97421,1.0,MR
3320,0.978549,0.947034,MR
3321,0.952703,0.90051,MR
3322,0.969782,0.977099,MR
3323,0.976838,0.940621,MR
3324,0.955842,0.980645,MR
3325,0.991209,0.998677,MR
3326,0.96788,0.965087,MR
3327,0.976698,0.946809,MR
3328,0.937088,0.956989,MR
3329,0.981877,0.806793,MR
3330,0.948589,0.694974,MR
3331,0.908453,0.394788,MR
3332,0.967398,0.679856,MR
3333,0.981259,0.931003,MR
3334,0.970834,0.87907,MR
3335,0.955204,0.828571,MR
3336,0.986211,0.88343,MR
3337,0.8872,0.823529,MR
3338,0.934778,0.83263,MR
3339,0.95438,0.692423,MR
3340,0.807732,0.286611,MR
3341,0.981017,1.0,MR
3342,0.982656,0.963554,MR
3343,0.983202,0.909986,MR
3344,0.989665,1.0,MR
3345,0.985822,0.97973,MR
3346,0.984311,0.950222,MR
3347,0.95981,0.986877,MR
3348,0.938472,0.849802,MR
3349,0.977347,0.861502,MR
3350,0.777891,0.372308,MR
3351,0.985364,0.827644,MR
3352,0.98346,0.997904,MR
3353,0.938448,0.841226,MR
3354,0.952851,0.622542,MR
3355,0.94851,0.534921,MR
3356,0.904333,0.465201,MR
3357,0.986717,0.958665,MR
3358,0.981266,0.872662,MR
3359,0.961553,0.88587,MR
3360,0.980672,0.886117,MR
3361,0.949609,0.832143,MR
3362,0.990961,1.0,MR
3363,0.971607,0.989209,MR
3364,0.980084,0.785929,MR
3365,0.928531,0.692708,MR
3366,0.806187,0.207418,MR
3367,0.957727,0.643211,MR
3368,0.734277,0.159686,MR
3369,0.988561,0.949948,MR
3370,0.95087,0.81854,MR
3371,0.937832,0.866667,MR
3372,0.99016,0.983402,MR
3373,0.952234,0.855385,MR
3374,0.989499,1.0,MR
3375,0.954584,0.909548,MR
3376,0.986361,1.0,MR
3377,0.973879,1.0,MR
3378,0.983574,0.993559,MR
3379,0.908141,0.89635,MR
3380,0.979187,1.0,MR
3381,0.822862,0.78135,MR
3382,0.988021,0.968992,MR
3383,0.982312,0.97271,MR
3384,0.978091,1.0,MR
3385,0.981125,0.982315,MR
3386,0.899012,0.867692,MR
3387,0.989705,0.835106,MR
3388,0.970891,0.931429,MR
3389,0.969246,0.639258,MR
3390,0.982162,0.868526,MR
3391,0.990937,0.990862,MR
3392,0.934802,0.907246,MR
3393,0.987442,0.893882,MR
3394,0.860715,0.289474,MR
3395,0.955212,0.776081,MR
3396,0.987672,0.965891,MR
3397,0.799333,0.719512,MR
3398,0.971771,0.844479,MR
3399,0.904801,0.681661,MR
3400,0.929206,0.748201,MR
3401,0.989057,0.99639,MR
3402,0.769104,0.606936,MR
3403,0.937025,0.853186,MR
3404,0.976673,0.874915,MR
3405,0.961606,0.806122,MR
3406,0.90743,0.550218,MR
3407,0.949893,0.706697,MR
3408,0.8697,0.550162,MR
3409,0.964388,0.829442,MR
3410,0.925302,0.777533,MR
3411,0.964066,0.850431,MR
3412,0.970819,0.919588,MR
3413,0.985218,0.980099,MR
3414,0.934157,0.739496,MR
3415,0.982814,0.905724,MR
3416,0.838004,0.625387,MR
3417,0.982596,1.0,MR
3418,0.986603,0.991922,MR
3419,0.948976,0.968391,MR
3420,0.985945,0.846361,MR
3421,0.945471,0.924198,MR
3422,0.934839,0.465288,MR
3423,0.976216,0.831823,MR
3424,0.83432,0.367758,MR
3425,0.982813,0.97205,MR
3426,0.915123,0.777778,MR
3427,0.991486,0.857654,MR
3428,0.881846,0.41349,MR
3429,0.986871,1.0,MR
3430,0.935412,0.934091,MR
3431,0.988296,1.0,MR
3432,0.96292,0.749503,MR
3433,0.944127,0.613569,MR
3434,0.931174,0.841317,MR
3435,0.915897,0.643238,MR
3436,0.982541,0.973881,MR
3437,0.818432,0.386982,MR
3438,0.931164,0.847199,MR
3439,0.990674,1.0,MR
3440,0.982469,0.996337,MR
3441,0.740484,0.525952,MR
3442,0.813661,0.640333,MR
3443,0.981874,0.890909,MR
3444,0.930201,0.839757,MR
3445,0.797479,0.133443,MR
3446,0.956269,0.678315,MR
3447,0.863436,0.579418,MR
3448,0.983485,0.966667,MR
3449,0.910256,0.823799,MR
3450,0.931176,0.854,MR
3451,0.924904,0.808581,MR
3452,0.990486,0.975879,MR
3453,0.972596,0.985348,MR
3454,0.991447,0.998968,MR
3455,0.929084,0.76,MR
3456,0.947022,0.894515,MR
