image_idx,DSC_metric,NSD_metric
1156,0.991394,0.990614
1157,0.98989,0.986762
1158,0.979671,0.85586
1159,0.913725,0.494784
1160,0.985905,0.88707
1161,0.967922,0.894523
1162,0.991123,0.983085
1163,0.927514,0.752727
1164,0.979384,0.967241
1165,0.920193,0.807339
1166,0.883625,0.794677
1167,0.971587,0.854305
1168,0.976777,0.839316
1169,0.985312,0.951408
1170,0.891715,0.637681
1171,0.973992,0.934545
1172,0.763931,0.560386
1173,0.982605,0.841162
1174,0.975061,0.786312
1175,0.991708,0.904598
1176,0.978563,0.865876
1177,0.990421,0.91661
1178,0.97666,0.754797
1179,0.980772,0.955741
1180,0.948081,0.98374
1181,0.985316,1.0
1182,0.989134,0.984669
1183,0.988692,0.981934
1184,0.990144,1.0
1185,0.957368,0.96619
1186,0.975688,0.852917
1187,0.992137,0.968869
1188,0.976149,0.83557
1189,0.989303,0.925926
1190,0.924337,0.497275
1191,0.827705,0.35196
1192,0.724503,0.197703
1193,0.826934,0.0
1194,0.979167,0.904037
1195,0.980689,0.962798
1196,0.913082,0.386499
1197,0.929227,0.417974
1198,0.980879,0.941631
1199,0.969736,0.976786
1200,0.98678,0.992722
1201,0.985858,0.972622
1202,0.944456,0.849869
1203,0.972917,0.899281
1204,0.901147,0.354859
1205,0.891589,0.17542
1206,0.945465,0.496671
1207,0.991535,0.947826
1208,0.988531,0.92735
1209,0.979472,0.898653
1210,0.980329,0.945792
1211,0.987911,0.969388
1212,0.947784,0.938433
1213,0.971853,0.938028
1214,0.954597,0.76833
1215,0.976118,0.980044
1216,0.977971,0.874154
1217,0.985661,0.893302
1218,0.984909,0.956171
1219,0.986862,0.959819
1220,0.857652,0.706215
1221,0.948864,0.810231
1222,0.733302,0.460177
1223,0.952202,0.929245
1224,0.707733,0.267496
1225,0.590397,0.231387
1226,0.944462,0.338101
1227,0.983649,0.90138
1228,0.990493,0.982122
1229,0.985849,0.964392
1230,0.951653,0.821485
1231,0.962244,0.784047
1232,0.822246,0.5
1233,0.99163,0.974246
1234,0.991612,1.0
1235,0.889447,0.210481
1236,0.735738,0.268671
1237,0.862083,0.032258
1238,0.988928,0.910843
1239,0.984685,0.997347
1240,0.873411,0.11528
1241,0.721722,0.19864
1242,0.858736,0.0
1243,0.939778,0.698405
1244,0.916569,0.762557
1245,0.96942,0.968421
1246,0.987407,1.0
1247,0.988811,0.976264
1248,0.99077,0.915124
1249,0.979083,0.797605
1250,0.974097,0.877255
1251,0.974558,0.854922
1252,0.983676,0.966127
1253,0.89751,0.806748
1254,0.97196,0.876176
1255,0.957566,0.899281
1256,0.987915,0.86239
1257,0.972724,0.982143
1258,0.975881,0.826347
1259,0.966346,0.932945
1260,0.984149,0.897547
1261,0.974856,0.84644
1262,0.953923,0.820841
1263,0.877463,0.591255
1264,0.760243,0.048154
1265,0.766064,0.133437
1266,0.975756,0.845255
1267,0.965176,0.92723
1268,0.987784,0.992358
1269,0.953016,0.910188
1270,0.982821,0.935338
1271,0.810709,0.557621
1272,0.987673,0.953285
1273,0.920649,0.817232
1274,0.978605,0.934537
1275,0.975542,0.997312
1276,0.84803,0.255515
1277,0.985913,0.911447
1278,0.989216,0.997636
1279,0.981486,0.81254
1280,0.970353,0.777778
1281,0.986082,0.926957
1282,0.97152,0.912351
1283,0.987779,0.938174
1284,0.7514,0.396584
1285,0.937542,0.810277
1286,0.904671,0.685185
1287,0.859649,0.607362
1288,0.99181,0.968367
1289,0.988805,0.919149
1290,0.984643,0.931062
1291,0.894877,0.649701
1292,0.98141,0.820134
1293,0.985256,0.908291
1294,0.841021,0.584352
1295,0.93636,0.868519
1296,0.756458,0.314286
1297,0.901069,0.314323
1298,0.984404,0.878469
1299,0.967016,0.833869
1300,0.990083,0.912102
1301,0.971772,0.919154
1302,0.984328,0.869742
1303,0.951526,0.843106
1304,0.974127,0.866548
1305,0.981151,0.919673
1306,0.930156,0.869565
1307,0.986349,0.989404
1308,0.985857,0.927687
1309,0.989305,0.986799
1310,0.985541,0.913932
1311,0.980336,0.877214
1312,0.988785,0.88221
1313,0.972843,0.671861
1314,0.975733,0.715562
1315,0.978818,0.933548
1316,0.99217,0.995564
1317,0.974261,0.842049
1318,0.88701,0.19646
1319,0.804285,0.233467
1320,0.900177,0.106599
1321,0.985293,0.919118
1322,0.866733,0.75641
1323,0.965727,0.810642
1324,0.916765,0.73617
1325,0.91294,0.80602
1326,0.98592,0.948107
1327,0.992039,0.99568
1328,0.992536,0.979275
1329,0.988503,0.931267
1330,0.973457,0.854571
1331,0.983728,0.935341
1332,0.914259,0.82807
1333,0.978366,0.804832
1334,0.973128,0.977654
1335,0.98389,0.939333
1336,0.983496,0.8667
1337,0.971599,0.880795
1338,0.814699,0.178485
1339,0.899206,0.378378
1340,0.946874,0.759358
1341,0.945025,0.957179
1342,0.973363,0.879668
1343,0.99022,0.93726
1344,0.933036,0.736721
1345,0.964374,0.877712
1346,0.975148,0.927386
1347,0.967718,1.0
1348,0.97128,0.817571
1349,0.913151,0.707993
1350,0.824765,0.341603
1351,0.9916,0.932384
1352,0.974138,0.806818
1353,0.980305,0.867062
1354,0.925285,0.894737
1355,0.988877,0.994709
1356,0.91929,0.602494
1357,0.971924,0.900853
1358,0.985427,0.95322
1359,0.990177,0.953858
1360,0.847467,0.198446
1361,0.850279,0.1537
1362,0.892857,0.007344
1363,0.981659,0.83971
1364,0.991611,1.0
1365,0.989711,0.946761
1366,0.986664,0.963197
1367,0.987706,0.90051
1368,0.977722,0.836716
1369,0.990322,0.930965
1370,0.991268,1.0
1371,0.987974,0.966468
1372,0.939815,0.896057
1373,0.96055,0.887828
1374,0.969209,0.877168
1375,0.975501,0.838744
1376,0.934926,0.810659
1377,0.933401,0.802292
1378,0.987333,0.944112
1379,0.988238,0.968876
1380,0.982892,0.902778
1381,0.922941,0.443386
1382,0.991096,0.992112
1383,0.948406,0.958855
1384,0.974548,0.90087
1385,0.984658,0.956402
1386,0.984053,0.90172
1387,0.985393,0.952925
1388,0.915214,0.755435
1389,0.985613,0.99336
1390,0.784151,0.235421
1391,0.7394,0.168103
1392,0.810776,0.068627
1393,0.985975,0.963134
1394,0.934993,0.834405
1395,0.973189,0.892606
1396,0.891019,0.604082
1397,0.982784,0.907638
1398,0.881878,0.588068
1399,0.923028,0.678225
1400,0.987968,0.910903
1401,0.97745,0.872675
1402,0.983938,0.907648
1403,0.977912,0.75741
1404,0.987143,0.943054
1405,0.990604,0.966357
1406,0.990575,0.98513
1407,0.991862,1.0
1408,0.797262,0.337097
1409,0.937118,0.390769
1410,0.855357,0.047682
1411,0.990425,0.949662
1412,0.955245,0.746165
1413,0.938623,0.740544
1414,0.97851,0.945455
1415,0.985464,0.935235
1416,0.986201,0.960638
1417,0.966559,0.813262
1418,0.927824,0.443396
1419,0.982113,0.891244
1420,0.980628,0.95398
1421,0.964409,0.898802
1422,0.915568,0.786863
1423,0.964958,0.79385
1424,0.984517,0.95081
1425,0.982944,0.956897
1426,0.982283,0.896757
1427,0.928048,0.916981
1428,0.981236,0.873
1429,0.989528,0.931507
1430,0.983862,1.0
1431,0.944635,0.921739
1432,0.979629,0.910459
1433,0.972015,0.987654
1434,0.967566,0.868069
1435,0.991657,0.942038
1436,0.988941,0.941176
1437,0.976284,0.924233
1438,0.914417,0.859335
1439,0.984144,1.0
1440,0.949811,0.764172
1441,0.987688,0.936411
1442,0.980856,0.886854
1443,0.991385,1.0
1444,0.981801,0.924613
1445,0.990124,1.0
1446,0.979968,1.0
1447,0.983809,0.920612
1448,0.980219,0.963291
1449,0.987259,0.923723
1450,0.878618,0.728448
1451,0.959579,0.673724
1452,0.968831,0.815789
1453,0.920349,0.248778
1454,0.940931,0.310712
1455,0.746492,0.369168
1456,0.980646,0.914634
1457,0.991501,0.993407
1458,0.973557,0.832886
1459,0.959549,0.753681
1460,0.987362,0.922757
1461,0.904092,0.786585
1462,0.980211,0.949541
1463,0.960156,0.839713
1464,0.984207,0.891459
1465,0.982887,1.0
1466,0.979892,0.967115
1467,0.989686,0.952199
1468,0.929779,0.761566
1469,0.944151,0.811429
1470,0.990228,0.958607
1471,0.989726,0.994487
1472,0.839879,0.368533
1473,0.900695,0.402385
1474,0.898013,0.107949
1475,0.976569,0.900538
1476,0.946996,0.865699
1477,0.989849,1.0
1478,0.888199,0.511905
1479,0.984687,0.92747
1480,0.983227,0.845946
1481,0.985643,0.995745
1482,0.990011,0.995829
1483,0.989568,0.945776
1484,0.98072,0.995283
1485,0.88612,0.396552
1486,0.988864,0.918558
1487,0.983607,0.906522
1488,0.98696,0.912027
1489,0.976891,0.980916
1490,0.813911,0.472892
1491,0.986867,0.975549
1492,0.882671,0.728814
1493,0.987704,1.0
1494,0.942666,0.225862
1495,0.914994,0.335022
1496,0.945038,0.411458
1497,0.990652,0.966504
1498,0.981155,0.868345
1499,0.969913,0.808358
1500,0.97111,0.956236
1501,0.978561,0.909483
1502,0.989732,0.933786
1503,0.988111,0.987414
1504,0.973935,0.784247
1505,0.990413,0.94493
1506,0.981619,0.90564
1507,0.877732,0.711921
1508,0.983611,0.966159
1509,0.979623,0.908363
1510,0.791847,0.459184
1511,0.96868,0.737278
1512,0.938923,0.808777
1513,0.990844,0.915232
1514,0.986353,0.913232
1515,0.985342,0.993566
1516,0.966336,0.899582
1517,0.970628,0.866261
1518,0.804323,0.455224
1519,0.990509,0.974212
1520,0.985012,0.886829
1521,0.986711,0.87352
1522,0.979014,0.911175
1523,0.985933,0.964335
1524,0.991946,1.0
1525,0.916159,0.313944
1526,0.866982,0.149673
1527,0.975259,0.858557
1528,0.187558,0.116616
1529,0.197988,0.255833
1530,0.985058,0.936819
1531,0.988678,0.957402
1532,0.906191,0.141815
1533,0.73813,0.174925
1534,0.881811,0.085998
1535,0.981057,0.90013
1536,0.989612,0.980278
1537,0.978229,0.874334
1538,0.799448,0.652
1539,0.901917,0.568182
1540,0.950831,0.872881
1541,0.991624,0.991984
1542,0.987828,0.994357
1543,0.0,0.205968
1544,0.756764,0.069016
1545,0.679516,0.174479
1546,0.991695,0.938077
1547,0.978155,0.808013
1548,0.978704,0.943018
1549,0.827894,0.730937
1550,0.988079,1.0
1551,0.542529,0.319588
1552,0.96737,0.773575
1553,0.987592,0.966268
1554,0.982911,0.924043
1555,0.936273,0.836683
1556,0.985502,0.968531
1557,0.983516,0.930617
1558,0.97933,0.933428
1559,0.988953,0.982249
1560,0.980145,0.9043
1561,0.989854,1.0
1562,0.989746,0.9375
1563,0.889266,0.651163
1564,0.966897,0.881517
1565,0.968589,0.803051
1566,0.938557,0.790831
1567,0.95628,0.933993
1568,0.987443,0.981695
1569,0.985244,0.973171
1570,0.78419,0.242115
1571,0.858792,0.219841
1572,0.986982,0.983706
1573,0.99148,0.976285
1574,0.989038,0.9181
1575,0.980523,0.932277
1576,0.98209,0.996748
1577,0.98491,0.835964
1578,0.985398,0.957023
1579,0.983138,0.968836
1580,0.965629,0.89538
1581,0.964069,0.852807
1582,0.769231,0.55336
1583,0.978132,0.901429
1584,0.912044,0.838428
1585,0.984226,0.940916
1586,0.985385,0.988148
1587,0.899974,0.788991
1588,0.97508,0.875
1589,0.975477,0.98556
1590,0.988487,0.928907
1591,0.987609,0.981289
1592,0.984128,0.959887
1593,0.984363,0.99022
1594,0.989803,0.95291
1595,0.959854,0.689697
1596,0.975697,0.94061
1597,0.986149,0.926163
1598,0.948443,0.764539
1599,0.977625,0.956616
1600,0.989235,0.92944
1601,0.989449,0.958904
1602,0.696757,0.193098
1603,0.552413,0.144168
1604,0.991124,0.92377
1605,0.670277,0.218009
1606,0.97184,0.791822
1607,0.982466,0.882092
1608,0.905602,0.687023
1609,0.985183,0.935233
1610,0.984277,0.931059
1611,0.876117,0.772549
1612,0.85379,0.762811
1613,0.978303,0.939218
1614,0.904371,0.852804
1615,0.9839,1.0
1616,0.980792,0.859974
1617,0.985327,0.950769
1618,0.990966,1.0
1619,0.931703,0.785597
1620,0.933999,0.684474
1621,0.976457,0.89666
1622,0.984315,0.913242
1623,0.98744,0.893897
1624,0.970715,0.946785
1625,0.988272,0.995595
1626,0.946304,0.878788
1627,0.983482,0.937032
1628,0.973737,0.703207
1629,0.970031,0.835506
1630,0.984591,0.93574
1631,0.988719,0.97066
1632,0.990916,0.952445
1633,0.980552,0.890205
1634,0.865016,0.172814
1635,0.702691,0.077389
1636,0.886315,0.0
1637,0.939111,0.748978
1638,0.966086,0.989418
1639,0.988524,0.988172
1640,0.980169,0.873786
1641,0.892154,0.653521
1642,0.925283,0.777551
1643,0.721732,0.547414
1644,0.987878,0.925908
1645,0.957651,0.785137
1646,0.898061,0.761221
1647,0.96192,0.964286
1648,0.98448,1.0
1649,0.823206,0.705882
1650,0.988291,0.99768
1651,0.855608,0.614232
1652,0.977474,0.872364
1653,0.982022,0.978986
1654,0.989679,0.94368
1655,0.990794,0.954595
1656,0.983568,0.897436
1657,0.929941,0.727419
1658,0.975056,0.92668
1659,0.777954,0.284173
1660,0.990883,0.988542
1661,0.93501,0.822903
1662,0.981675,1.0
1663,0.976609,0.858215
1664,0.959219,0.969697
1665,0.990078,0.997888
1666,0.987319,0.937908
1667,0.862823,0.655405
1668,0.989458,1.0
1669,0.967696,0.859469
1670,0.866235,0.742424
1671,0.838333,0.561475
1672,0.970713,1.0
1673,0.961827,1.0
1674,0.978195,0.876644
1675,0.944488,0.834331
1676,0.979338,1.0
1677,0.978501,0.886525
1678,0.860849,0.633333
1679,0.988623,0.951792
1680,0.954365,0.979522
1681,0.988115,0.971288
1682,0.966501,0.877437
1683,0.95082,0.763158
1684,0.978588,0.891485
1685,0.96949,0.93395
1686,0.975298,0.918129
1687,0.858282,0.483871
1688,0.981818,0.910136
1689,0.987775,0.994178
1690,0.979784,0.958333
1691,0.87712,0.748031
1692,0.983319,0.945578
1693,0.993429,0.997391
1694,0.980562,0.951435
1695,0.989532,0.969401
1696,0.989551,0.986813
1697,0.988556,0.948579
1698,0.98017,0.979299
1699,0.964505,0.918367
1700,0.989182,0.963977
1701,0.989296,0.981728
1702,0.844744,0.665441
1703,0.866198,0.167091
1704,0.412034,0.193128
1705,0.799793,0.243548
1706,0.979553,0.828136
1707,0.985609,0.929293
1708,0.988105,0.88464
1709,0.9561,0.724793
1710,0.98448,0.936719
1711,0.90781,0.646192
1712,0.986545,0.93074
1713,0.978057,1.0
1714,0.993966,0.977208
1715,0.979155,0.849304
1716,0.985263,0.963066
1717,0.923717,0.787879
1718,0.978194,0.935229
1719,0.475816,0.074468
1720,0.983737,1.0
1721,0.810433,0.644921
1722,0.98576,0.970874
1723,0.848654,0.490826
1724,0.985886,0.937732
1725,0.985293,0.965368
1726,0.984692,0.997856
1727,0.990239,0.993724
1728,0.970357,0.990991
1729,0.987771,0.936918
1730,0.988384,0.99652
1731,0.989783,0.939114
1732,0.943385,0.896429
1733,0.979773,0.950178
1734,0.987471,0.940086
1735,0.976792,0.991424
1736,0.856556,0.425764
1737,0.921434,0.80339
1738,0.987792,0.927575
1739,0.990169,0.993333
1740,0.937171,0.816644
1741,0.903701,0.76383
1742,0.978589,0.970874
1743,0.977681,1.0
1744,0.96728,0.855769
1745,0.972731,0.965517
1746,0.99146,0.997379
1747,0.988556,0.960396
1748,0.986112,0.958333
1749,0.976803,0.812336
1750,0.983271,0.886792
1751,0.959281,1.0
1752,0.982165,0.903226
1753,0.964286,1.0
1754,0.99184,1.0
1755,0.931035,0.815261
1756,0.981737,0.93733
1757,0.912037,0.55409
1758,0.973728,0.984436
1759,0.897038,0.658879
1760,0.986598,0.962532
1761,0.895687,0.826271
1762,0.909607,0.872428
1763,0.978835,0.939638
1764,0.901584,0.700935
1765,0.983224,0.844839
1766,0.974534,0.939446
1767,0.990319,0.928068
1768,0.978549,0.916236
1769,0.983252,0.894665
1770,0.981186,0.942794
1771,0.986459,0.906227
1772,0.96199,0.937768
1773,0.959921,0.821429
1774,0.86645,0.627706
1775,0.984597,0.946933
1776,0.85127,0.482353
1777,0.955202,0.810954
1778,0.873626,0.552036
1779,0.989311,0.946731
1780,0.98844,0.953216
1781,0.990585,0.946154
1782,0.989584,0.976948
1783,0.835026,0.170839
1784,0.87339,0.140373
1785,0.961937,0.418043
1786,0.983209,0.922271
1787,0.934563,0.867495
1788,0.981655,0.99362
1789,0.989428,0.961381
1790,0.939595,0.820771
1791,0.98407,0.993711
1792,0.984566,0.905164
1793,0.852752,0.627193
1794,0.979612,0.977492
1795,0.988622,0.9229
1796,0.984813,0.921053
1797,0.974516,0.860209
1798,0.921668,0.748148
1799,0.985573,0.99117
1800,0.99142,0.989888
1801,0.959836,0.86217
1802,0.985166,1.0
1803,0.989778,0.955138
1804,0.987215,0.995763
1805,0.988019,0.945841
1806,0.990967,0.981199
1807,0.96717,0.749866
1808,0.896594,0.748077
1809,0.972753,0.92528
1810,0.759504,0.155006
1811,0.893298,0.3125
1812,0.784777,0.0
1813,0.989673,0.944297
1814,0.969526,0.854935
1815,0.986906,0.907124
1816,0.966446,0.85023
1817,0.792779,0.232595
1818,0.785755,0.207758
1819,0.838372,0.295852
1820,0.922417,0.163105
1821,0.984142,0.901703
1822,0.913291,0.682396
1823,0.969776,0.86535
1824,0.976937,0.904945
1825,0.986214,0.954866
1826,0.987711,0.940951
1827,0.916287,0.792388
1828,0.978152,0.949074
1829,0.983529,1.0
1830,0.990459,0.941213
1831,0.9911,0.975
1832,0.986315,0.963649
1833,0.912717,0.738693
1834,0.977018,0.981164
1835,0.887552,0.780669
1836,0.953718,0.980198
1837,0.976045,0.990588
1838,0.982352,0.995322
1839,0.736025,0.510776
1840,0.988593,0.978795
1841,0.957346,0.93913
1842,0.990215,0.940564
1843,0.857054,0.629893
1844,0.967894,0.911414
1845,0.833755,0.197811
1846,0.775139,0.278997
1847,0.937406,0.473005
1848,0.988388,0.933146
1849,0.977222,0.976068
1850,0.853494,0.381898
1851,0.922071,0.807432
1852,0.988965,0.904792
1853,0.973374,0.815663
1854,0.981302,0.902353
1855,0.982053,0.898113
1856,0.979022,0.872283
1857,0.93678,0.822804
1858,0.957677,0.768248
1859,0.858662,0.13894
1860,0.792126,0.288123
1861,0.888349,0.097493
1862,0.988588,0.968092
1863,0.987551,0.950704
1864,0.982864,0.907522
1865,0.95213,0.904884
1866,0.983243,0.943992
1867,0.987422,0.990676
1868,0.963029,0.915575
1869,0.95496,0.849699
1870,0.879953,0.522459
1871,0.985709,0.889454
1872,0.981013,0.995526
1873,0.987001,0.974085
1874,0.986951,0.968064
1875,0.849158,0.74772
1876,0.976296,0.938503
1877,0.988011,1.0
1878,0.917871,0.743506
1879,0.94632,0.849776
1880,0.93128,0.842282
1881,0.61756,0.452675
1882,0.990373,0.91961
1883,0.954287,0.715608
1884,0.975357,0.852029
1885,0.908383,0.736948
1886,0.97529,0.911974
1887,0.989775,0.950479
1888,0.987987,0.972881
1889,0.973537,0.852196
1890,0.990212,0.974448
1891,0.987772,0.925587
1892,0.955186,0.838849
1893,0.980939,0.932482
1894,0.980831,0.918816
1895,0.964637,0.935085
1896,0.968603,0.872256
1897,0.986535,0.925758
1898,0.981962,0.92437
1899,0.983084,0.951996
1900,0.930528,0.758958
1901,0.977406,1.0
1902,0.985621,0.933673
1903,0.863451,0.695157
1904,0.968804,0.884914
1905,0.859903,0.58658
1906,0.90986,0.819398
1907,0.991409,0.954693
1908,0.98264,0.917027
1909,0.986938,0.965686
1910,0.780456,0.506512
1911,0.982788,0.877863
1912,0.97865,0.829774
1913,0.920199,0.907216
1914,0.981405,0.959384
1915,0.983191,0.932849
1916,0.963511,0.935567
1917,0.981025,0.993763
1918,0.976934,0.824561
1919,0.968904,0.86059
1920,0.983565,0.909774
1921,0.986441,0.952896
1922,0.983022,0.90431
1923,0.95385,0.877551
1924,0.968911,0.849918
1925,0.981507,0.996305
1926,0.688952,0.615207
1927,0.988976,0.99118
1928,0.970267,1.0
1929,0.958904,0.967509
1930,0.98322,1.0
1931,0.813387,0.576138
1932,0.9879,0.994097
1933,0.762968,0.569231
1934,0.988428,0.96875
1935,0.92117,0.834783
1936,0.975414,0.926024
1937,0.970841,0.880888
1938,0.874815,0.69697
1939,0.989398,0.956636
1940,0.983601,0.951537
1941,0.957037,0.926829
1942,0.926081,0.828492
1943,0.985717,0.889648
1944,0.985922,0.989198
1945,0.987267,0.981996
1946,0.871719,0.675758
1947,0.97553,0.903374
1948,0.688492,0.290043
1949,0.921326,0.827703
1950,0.983399,0.982009
1951,0.951195,0.876791
1952,0.97105,0.852542
1953,0.984802,1.0
1954,0.989176,0.941365
1955,0.976335,0.86854
1956,0.988109,0.93923
1957,0.983578,0.881465
1958,0.989013,0.940047
1959,0.989455,0.939171
1960,0.951477,0.803838
1961,0.984036,0.945346
